Goal,X,Y,C,Distance,Angle
0,18,33,17.0,21.893206708931423,0.28864440517234924
0,21,47,3.0,22.136056559378414,0.3265320893929211
0,5,70,20.0,14.020074892809953,0.2068089192105259
0,30,34,16.0,33.172428310269964,0.2090239885429679
1,11,55,5.0,11.998541578041891,0.5746282275003937
0,12,36,14.0,15.542522317822161,0.3841365349484985
0,11,32,18.0,16.440574807469478,0.3179400488056638
0,9,61,11.0,11.850105484762572,0.49865017428260083
0,14,34,16.0,18.006943105369107,0.33324589215754935
0,25,62,12.0,27.384347719089458,0.2552049744911656
0,9,48,2.0,9.538998899255622,0.7280729606989255
0,11,49,1.0,11.568275584545868,0.612092356355344
0,17,46,4.0,18.038361899019545,0.3966126372830685
0,11,28,22.0,18.381852463775246,0.2548783522683089
0,27,46,4.0,28.46897434049917,0.2546963687734535
0,11,32,18.0,16.440574807469478,0.3179400488056638
0,65,56,6.0,68.3613377575366,0.10680302842270768
0,27,48,2.0,28.379790344539195,0.2562565405951368
0,27,58,8.0,28.822950924567042,0.2486373002536444
1,6,55,5.0,7.088899773589692,0.8965302427131067
0,14,71,21.0,20.060221833269942,0.26985770661795766
0,27,43,7.0,28.71280202279116,0.2505002147733271
0,16,72,22.0,22.061958208645034,0.2541880812518543
0,5,45,5.0,6.174544517614234,0.999009718781405
0,32,40,10.0,34.22294551905198,0.20931633962222004
0,10,64,14.0,13.894603268895446,0.40423785554982494
0,25,46,4.0,26.378447641967107,0.2744626900813109
0,17,32,18.0,21.342738812064397,0.2873574896602006
0,25,88,38.0,36.04375812814197,0.148347161886606
0,21,43,7.0,22.514550850505547,0.3160918009429641
0,26,61,11.0,28.220781349920134,0.2498788557129568
0,26,37,13.0,28.577832318074794,0.24382048237694218
0,20,67,17.0,23.72978086708767,0.27267478070201756
0,20,68,18.0,24.039342753078753,0.26586779578711206
0,9,64,14.0,13.119165369793917,0.41101006673332774
0,10,40,10.0,12.349089035228468,0.504787111082435
0,27,66,16.0,30.197392271519078,0.22698785233621196
0,7,41,9.0,9.393880987110705,0.6232345110872599
1,4,37,13.0,9.436233358708336,0.3860238918624772
0,32,25,25.0,37.323216635225855,0.1764208807197063
0,15,54,4.0,15.96316071459534,0.4455153283895856
0,15,37,13.0,17.873583859987342,0.3602420988250066
0,26,56,6.0,27.577164466275356,0.26136221738691673
0,27,31,19.0,30.92321134681843,0.21664654330856858
0,14,50,0.0,14.7,0.4880360972577503
0,12,60,10.0,14.177799547179385,0.4569083224019795
0,10,41,9.0,12.019671376539376,0.5303396409372801
0,13,57,7.0,14.388363353766126,0.4763868532411363
0,24,50,0.0,25.2,0.28845921237714006
0,25,49,1.0,26.258046385822386,0.276906479649689
0,22,52,2.0,23.136551169091735,0.31331845302661493
0,10,31,19.0,16.210259097250727,0.2989701177834974
0,12,73,23.0,19.55153446663458,0.24501763743033989
0,27,66,16.0,30.197392271519078,0.22698785233621196
1,8,54,4.0,8.793179174792243,0.7659735007631507
0,22,77,27.0,29.0105584227536,0.20139609393755492
0,21,29,21.0,25.933086973979787,0.2401517639532775
0,25,24,26.0,31.219745354502813,0.19729014895433764
1,13,37,13.0,16.05381574579701,0.3881962225284794
0,24,27,23.0,29.300895890740268,0.214892555610188
0,10,35,15.0,14.3287298809071,0.380925130447818
0,15,53,3.0,15.87025519643588,0.45032685635196196
1,13,35,15.0,16.77453427073312,0.3568783542073093
0,7,36,14.0,11.697542476947882,0.41103848550828037
0,13,55,5.0,14.031571544199888,0.49864447723339733
0,26,23,27.0,32.45446810533181,0.18985458720507872
0,11,60,10.0,13.253395791267987,0.4803553470515795
0,28,59,9.0,29.976365690323433,0.2384944121785898
0,18,60,10.0,19.98649544067193,0.344098301997064
0,22,41,9.0,23.829236244579892,0.2960190429979611
1,8,58,8.0,9.879271228182775,0.6307232983623592
0,12,34,16.0,16.33768649472746,0.34891490595427527
0,29,50,0.0,30.45,0.23924633732762257
0,13,36,14.0,16.40525830336115,0.372468920683269
0,17,34,16.0,20.658714868064763,0.3061401026557032
0,13,43,7.0,14.388363353766126,0.4763868532411363
0,21,81,31.0,29.8701355872383,0.18163601193365755
0,15,58,8.0,16.586214155134982,0.4149516525809303
0,17,62,12.0,19.479797226870716,0.3428393688609002
1,8,45,5.0,9.006802984411284,0.7371524997587747
1,13,40,10.0,15.11861435449691,0.4347254180747608
0,16,63,13.0,18.80538486710655,0.3468224014068655
0,19,39,11.0,21.19256945252274,0.32338320072692645
0,5,64,14.0,10.505831713862543,0.37729531977152453
0,14,28,22.0,20.508047201037936,0.25835749013039877
0,18,50,0.0,18.9,0.3825663330715834
0,4,52,2.0,4.396589587396122,1.3801151693681342
0,17,35,15.0,20.339247773700976,0.3155146519967378
0,27,42,8.0,28.822950924567042,0.2486373002536444
0,17,71,21.0,22.470981286984333,0.2598086117583337
0,10,62,12.0,13.080137613954985,0.45351561115002464
1,22,54,4.0,23.245859846432868,0.31049489894234183
0,11,41,9.0,12.947007376224052,0.5014474542557615
0,29,53,3.0,30.512374538865373,0.23829209884521543
0,23,57,7.0,24.57488555415874,0.2908650574235321
0,30,60,10.0,32.16364407215078,0.2220893925204789
0,12,66,16.0,16.33768649472746,0.34891490595427527
0,25,56,6.0,26.538132941109478,0.271268985883801
0,10,30,20.0,16.710774967068403,0.2814322230841747
0,4,67,17.0,11.821273197079915,0.2386912971488724
0,19,57,7.0,20.462282375140852,0.3458233703036783
0,9,29,21.0,16.60195771588399,0.2579165948692716
0,18,50,0.0,18.9,0.3825663330715834
0,17,36,14.0,20.035780493906397,0.3248005783539739
0,14,67,17.0,18.390010875472587,0.31991607427082147
0,40,92,42.0,50.092813855881566,0.12256090886393749
0,20,16,34.0,30.486226398162174,0.16626475059226245
0,28,53,3.0,29.46459740094882,0.24664752235410065
0,19,72,22.0,24.545722641633514,0.2429962259943182
0,30,44,6.0,31.74051039287176,0.22792608052496452
0,25,36,14.0,27.78259347145259,0.24811656952209515
0,28,62,12.0,30.41710045352778,0.23178243711250054
0,10,68,18.0,15.720687007888682,0.3176837118199129
0,26,41,9.0,27.91975107338889,0.25515723613473873
0,16,74,24.0,22.92596780945136,0.23563163825194347
0,3,55,5.0,4.526035793053342,1.272510127702622
0,13,53,3.0,13.788582233137678,0.5145691046572908
0,9,45,5.0,9.993247720335965,0.6747302235506376
0,29,49,1.0,30.45693681248986,0.23913994080948214
0,29,49,1.0,30.45693681248986,0.23913994080948214
1,11,71,21.0,17.880855684222723,0.2692928913160728
0,29,54,4.0,30.560800054972383,0.23755506062180354
0,12,62,12.0,14.818906842274163,0.42059329168604304
0,9,54,4.0,9.80114789195633,0.6967688685774427
0,26,60,10.0,28.063143088399777,0.25262306464739315
0,10,47,3.0,10.679536506796538,0.6521383456057817
0,12,76,26.0,21.080085388821363,0.21082786407246729
0,9,33,17.0,14.53977303811858,0.3360930094197185
0,11,53,3.0,11.713453803212783,0.5991380823077989
0,17,43,7.0,18.420776313717074,0.38127381337400035
0,16,36,14.0,19.106281689538655,0.3364137577148097
0,4,64,14.0,10.022474744293447,0.3394858385348591
0,18,49,1.0,18.911173945580426,0.38214120816966374
0,4,60,10.0,7.738862965578341,0.5842369076531417
0,13,47,3.0,13.788582233137678,0.5145691046572908
0,15,26,24.0,22.16805133519859,0.23665937199451775
0,25,43,7.0,26.64141512757909,0.2692316748953821
1,9,53,3.0,9.649093221645233,0.7147531635553958
0,9,27,23.0,17.68629412850527,0.22705100397193015
0,27,42,8.0,28.822950924567042,0.2486373002536444
0,23,7,43.0,36.93812393720071,0.13010773254783004
0,10,38,12.0,13.080137613954985,0.45351561115002464
0,5,32,18.0,12.823903461894899,0.24912252567008486
0,22,67,17.0,25.60688384009269,0.2574128756042204
0,22,28,22.0,27.167995877502634,0.22922448282251776
0,26,45,5.0,27.492771777323583,0.26292409848912873
0,12,72,22.0,19.059118552545918,0.2577648835350448
0,23,58,8.0,24.703491656039233,0.2879453933895278
0,12,66,16.0,16.33768649472746,0.34891490595427527
0,24,51,1.0,25.208381542653626,0.2882739729481942
0,26,55,5.0,27.492771777323583,0.26292409848912873
0,11,52,2.0,11.622929923216434,0.6071775870131543
0,41,79,29.0,46.996010468974916,0.1425763544734206
1,6,38,12.0,10.026464980241043,0.48677393708455463
0,13,66,16.0,17.160492417177313,0.34153966032468785
1,9,53,3.0,9.649093221645233,0.7147531635553958
0,26,69,19.0,29.963519486201882,0.2222206349379769
0,19,38,12.0,21.420609235033442,0.31679577481592847
0,4,34,16.0,11.216059914247962,0.2669826987693336
0,29,26,24.0,34.21348418387113,0.19028986662438663
0,7,34,16.0,12.735089320456296,0.34697519319792164
0,25,35,15.0,28.002232053891703,0.2443284781658152
0,24,61,11.0,26.19470366314534,0.26761029998214175
0,22,47,3.0,23.182159088402443,0.3121359581023169
0,6,66,16.0,12.159358535712318,0.3304128075433245
0,12,69,19.0,17.64319982316133,0.30025973949935153
0,15,43,7.0,16.394053800082517,0.42407042714928733
0,25,70,20.0,29.292703869735206,0.22367950828689226
0,13,59,9.0,14.85075755643462,0.4494261620364326
0,15,38,12.0,17.575622321841124,0.371980340303136
0,13,50,0.0,13.65,0.5239396375264456
1,12,63,13.0,15.17110740849197,0.40228502943306477
0,9,61,11.0,11.850105484762572,0.49865017428260083
0,10,42,8.0,11.717081547894082,0.5552607966192705
0,21,41,9.0,22.81282534014584,0.308193299690588
0,17,51,1.0,17.86183081321733,0.40397763645873547
0,14,58,8.0,15.592626462530292,0.4380367459389602
0,27,71,21.0,31.464980533920563,0.20936972062032283
0,35,49,1.0,36.75574784982615,0.1984679535904246
0,13,59,9.0,14.85075755643462,0.4494261620364326
0,24,26,24.0,29.637813684548327,0.2101048828111288
0,26,36,14.0,28.77672670753225,0.24053754216215303
0,23,47,3.0,24.22859880389289,0.2989394350368488
0,24,76,26.0,30.34221481698394,0.20058691578537374
0,25,62,12.0,27.384347719089458,0.2552049744911656
0,33,66,16.0,36.17709910979597,0.19335478144994905
1,1,47,3.0,2.21472345903501,2.405892045793002
0,26,22,28.0,32.8105166067223,0.18580070150706054
0,10,39,11.0,12.703247616259395,0.4790511315471671
0,22,48,2.0,23.136551169091735,0.31331845302661493
0,20,62,12.0,22.401785643113364,0.3049000780893932
0,4,44,6.0,5.73149195236284,1.006617039996295
0,24,58,8.0,25.73091525772062,0.2770529894750666
0,13,70,20.0,18.85,0.28430431212281077
0,16,68,18.0,20.47266470198738,0.2942936663002349
0,20,38,12.0,22.401785643113364,0.3049000780893932
0,13,68,18.0,17.97811169172113,0.3119750682558491
0,11,70,20.0,17.38972397710786,0.28459853384550277
0,12,40,10.0,14.177799547179385,0.4569083224019795
0,12,45,5.0,13.012397934277908,0.5341519416725077
0,25,42,8.0,26.760091554402425,0.26691773044226424
0,14,50,0.0,14.7,0.4880360972577503
0,8,50,0.0,8.4,0.8218212603970589
0,6,72,22.0,15.626259949200897,0.19722523191191269
0,27,36,14.0,29.774695632365415,0.23334456907392245
1,6,30,20.0,14.446106741956465,0.23188804892968712
0,15,51,1.0,15.763406992144814,0.4559455575313209
0,22,55,5.0,23.327505224519832,0.30840934692148025
1,4,48,2.0,4.396589587396122,1.3801151693681342
0,20,64,14.0,22.88689581398054,0.29252713991186646
1,18,63,13.0,20.702958725747386,0.3216256265342819
0,24,41,9.0,25.870108233248658,0.2741694777961256
0,7,35,15.0,12.210036854981233,0.377492841312113
0,20,26,24.0,26.16027522790997,0.22521634946408495
0,17,27,23.0,23.283577903750103,0.2422705047820207
0,25,47,3.0,26.322328924318228,0.27559787233217653
0,24,58,8.0,25.73091525772062,0.2770529894750666
0,18,53,3.0,19.000328944520934,0.3787722941698328
0,10,77,27.0,20.451222457349584,0.1876122040957042
0,8,66,16.0,13.368619973654724,0.3560705838299028
0,6,31,19.0,13.864072273325755,0.2523954192191739
0,11,68,18.0,16.440574807469478,0.3179400488056638
0,9,71,21.0,16.60195771588399,0.2579165948692716
1,10,59,9.0,12.019671376539376,0.5303396409372801
0,10,65,15.0,14.3287298809071,0.380925130447818
0,9,60,10.0,11.469633821530659,0.5296462355461417
0,13,67,17.0,17.562032911938186,0.32654703564538545
1,12,50,0.0,12.6,0.5653932311874568
0,11,25,25.0,19.936524270795047,0.21667629414887685
0,14,30,20.0,19.623710148695125,0.2817923532519773
0,26,35,15.0,28.988834057271088,0.23710666262431482
0,56,36,14.0,59.49999999999999,0.1214391128638716
1,13,68,18.0,17.97811169172113,0.3119750682558491
0,25,43,7.0,26.64141512757909,0.2692316748953821
0,23,24,26.0,29.47596478488872,0.2037837395781436
0,17,68,18.0,21.342738812064397,0.2873574896602006
1,13,65,15.0,16.77453427073312,0.3568783542073093
0,27,67,17.0,30.42737254512785,0.22363466996702205
0,10,38,12.0,13.080137613954985,0.45351561115002464
0,22,34,16.0,25.3331798240963,0.26286752707765737
0,30,49,1.0,31.506705635467508,0.23124732033766454
1,5,38,12.0,9.40226036652889,0.4734809931229669
0,11,56,6.0,12.190672663967318,0.5587877543959542
0,7,59,9.0,9.393880987110705,0.6232345110872599
0,13,77,27.0,22.233420789433193,0.20484605712824325
0,7,37,13.0,11.19933033712284,0.44772227561121114
0,10,61,11.0,12.703247616259395,0.4790511315471671
0,15,60,10.0,17.038559211388737,0.39450787483769706
0,13,39,11.0,15.409250468468608,0.41949264517163204
0,24,46,4.0,25.33377192602791,0.28552288536522863
0,6,64,14.0,11.067971810589327,0.39990201971111766
0,15,5,45.0,33.22085188552515,0.10535682551435806
0,12,52,2.0,12.666885963013955,0.5601772375647676
0,7,28,22.0,16.078323917622757,0.21606882460132645
0,4,46,4.0,4.9396356140913875,1.2270686920947695
0,14,69,19.0,19.199283840810313,0.2941379108771195
0,14,74,24.0,21.4347848134755,0.23671253284616733
1,11,41,9.0,12.947007376224052,0.5014474542557615
1,6,55,5.0,7.088899773589692,0.8965302427131067
1,12,71,21.0,18.57639631360184,0.2712176259591417
0,22,49,1.0,23.10914321215739,0.31403211774890216
0,21,38,12.0,23.388939693795443,0.29371069986468024
0,22,46,4.0,23.245859846432868,0.31049489894234183
0,20,59,9.0,21.799598620158125,0.3213172775937744
0,28,47,3.0,29.46459740094882,0.24664752235410065
0,23,78,28.0,30.240081018409985,0.19372695450548785
0,22,62,12.0,24.381345327934635,0.2831878014924241
0,24,68,18.0,27.783628272779637,0.2385540980304433
0,14,43,7.0,15.388063555886426,0.4488778813145313
1,5,58,8.0,7.3893504450661975,0.7505427715061921
0,26,29,21.0,30.52232789287213,0.21429322993676256
0,10,74,24.0,18.80452073305778,0.22218647880062012
0,30,54,4.0,31.607119451161633,0.2298123614854746
0,10,59,9.0,12.019671376539376,0.5303396409372801
0,29,44,6.0,30.698737759067555,0.23547367773587702
0,12,61,11.0,14.487322043773307,0.4388737084624515
0,14,47,3.0,14.82877270713932,0.4803789265972236
0,21,34,16.0,24.379550857224586,0.2709888852947542
0,17,49,1.0,17.86183081321733,0.40397763645873547
0,21,53,3.0,22.136056559378414,0.3265320893929211
0,23,32,18.0,26.834911961845524,0.2451102032785123
0,10,30,20.0,16.710774967068403,0.2814322230841747
0,18,79,29.0,26.69330440391373,0.1953601103087049
0,19,47,3.0,20.04507420789457,0.3596291964810334
0,6,51,1.0,6.333442981506978,1.045705620550453
0,14,54,4.0,14.928161306738348,0.47457492357511266
0,22,36,14.0,24.827806991355477,0.27338566993338587
0,9,67,17.0,14.53977303811858,0.3360930094197185
0,23,42,8.0,24.703491656039233,0.2879453933895278
0,23,69,19.0,27.12461981300383,0.24000919087378397
0,23,36,14.0,25.807605468156087,0.2645200348901634
0,26,48,2.0,27.33093485411723,0.2659570648751348
0,12,34,16.0,16.33768649472746,0.34891490595427527
1,9,67,17.0,14.53977303811858,0.3360930094197185
0,10,64,14.0,13.894603268895446,0.40423785554982494
0,23,34,16.0,26.29415334252084,0.2550606567820898
0,30,65,15.0,32.97442190547091,0.21149833552005232
0,26,40,10.0,28.063143088399777,0.25262306464739315
1,11,65,15.0,15.115058716392735,0.37455292140405577
0,27,65,15.0,29.979743161007903,0.2302290724111087
0,19,67,17.0,22.805810663074443,0.280596899650947
0,21,68,18.0,24.961820847045594,0.25879487048867217
1,12,57,7.0,13.396361446303246,0.5069724665686698
1,8,43,7.0,9.553140844769327,0.6684012104010006
0,12,39,11.0,14.487322043773307,0.4388737084624515
0,24,66,16.0,27.26169473822198,0.2475728667132947
0,12,74,24.0,20.052929960482086,0.2329605153822246
0,21,43,7.0,22.514550850505547,0.3160918009429641
0,29,56,6.0,30.698737759067555,0.23547367773587702
0,14,26,24.0,21.4347848134755,0.23671253284616733
0,13,35,15.0,16.77453427073312,0.3568783542073093
0,13,67,17.0,17.562032911938186,0.32654703564538545
0,14,66,16.0,18.006943105369107,0.33324589215754935
0,30,39,11.0,32.301277064537246,0.22023777360206362
1,15,57,7.0,16.394053800082517,0.42407042714928733
0,23,67,17.0,26.557955493599277,0.25013488256510324
0,25,60,10.0,27.04279016669693,0.26151962090499054
0,20,40,10.0,21.982947936980608,0.3161889834941675
0,12,72,22.0,19.059118552545918,0.2577648835350448
0,10,29,21.0,17.22128044019956,0.26503529037733264
0,24,60,10.0,26.024795868555817,0.2710152135563174
0,30,49,1.0,31.506705635467508,0.23124732033766454
0,24,63,13.0,26.578986060419986,0.26013285640998235
0,14,52,2.0,14.757371039585607,0.48460536525591696
0,8,65,15.0,12.86944054728099,0.3838839963626258
0,26,77,27.0,32.45446810533181,0.18985458720507872
0,15,44,6.0,16.225674100018157,0.4322830591810525
0,21,30,20.0,25.596923643281826,0.24637756751258405
0,24,61,11.0,26.19470366314534,0.26761029998214175
0,22,59,9.0,23.829236244579892,0.2960190429979611
0,17,51,1.0,17.86183081321733,0.40397763645873547
0,8,69,19.0,14.935946571945147,0.2852409034330836
0,10,34,16.0,14.778700890132395,0.35868342997638314
0,21,58,8.0,22.654855991597035,0.31234119842074864
0,16,35,15.0,19.42427604828556,0.325884155321079
0,29,41,9.0,31.006854080993126,0.230919007567515
0,22,64,14.0,24.827806991355477,0.27338566993338587
0,8,48,2.0,8.5,0.807278894490786
1,17,46,4.0,18.038361899019545,0.3966126372830685
0,23,65,15.0,26.043905237118338,0.2598638838801138
1,15,52,2.0,15.803559725580817,0.45382332870968084
0,12,52,2.0,12.666885963013955,0.5601772375647676
0,26,76,26.0,32.10763149159402,0.1939298730862372
1,10,37,13.0,13.477852202780678,0.4284956183822145
0,9,32,18.0,15.039697470361562,0.3142956852066102
0,21,73,23.0,26.640289037471046,0.2277792970367118
0,13,53,3.0,13.788582233137678,0.5145691046572908
0,12,45,5.0,13.012397934277908,0.5341519416725077
1,10,62,12.0,13.080137613954985,0.45351561115002464
0,25,50,0.0,26.25,0.27707090738427936
0,23,55,5.0,24.367704036285403,0.29565803943299857
0,12,40,10.0,14.177799547179385,0.4569083224019795
0,30,54,4.0,31.607119451161633,0.2298123614854746
0,12,53,3.0,12.75,0.5537770359226951
0,27,66,16.0,30.197392271519078,0.22698785233621196
0,11,73,23.0,18.891929493834134,0.24132760305939444
0,14,44,6.0,15.20855022676389,0.45868567606362104
0,18,37,13.0,20.702958725747386,0.3216256265342819
0,10,34,16.0,14.778700890132395,0.35868342997638314
0,11,65,15.0,15.115058716392735,0.37455292140405577
0,21,68,18.0,24.961820847045594,0.25879487048867217
0,15,28,22.0,21.27328136419015,0.25673243195727585
0,12,39,11.0,14.487322043773307,0.4388737084624515
0,24,21,29.0,31.47002542102564,0.18661600458229213
0,14,44,6.0,15.20855022676389,0.45868567606362104
0,12,55,5.0,13.012397934277908,0.5341519416725077
0,11,59,9.0,12.947007376224052,0.5014474542557615
0,17,62,12.0,19.479797226870716,0.3428393688609002
0,23,52,2.0,24.18496433737292,0.2999794084650179
0,13,63,13.0,16.05381574579701,0.3881962225284794
0,6,54,4.0,6.815423684555495,0.9489061410934956
0,13,29,21.0,19.30401512639275,0.2712737199954445
0,23,31,19.0,27.12461981300383,0.24000919087378397
0,8,73,23.0,17.148250639642516,0.21567089307558013
0,9,39,11.0,11.850105484762572,0.49865017428260083
0,20,37,13.0,22.636309328156834,0.2988273475066449
0,27,53,3.0,28.41698435795044,0.25560420271061063
0,15,49,1.0,15.763406992144814,0.4559455575313209
0,7,38,12.0,10.71739240673775,0.4875473980128381
1,11,35,15.0,15.115058716392735,0.37455292140405577
0,11,65,15.0,15.115058716392735,0.37455292140405577
